         88098901 function calls (85082861 primitive calls) in 93.174 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     1162    0.027    0.000    0.061    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\analysis.py:118(compute_dead_maps)
       18    0.027    0.001    0.027    0.001 {built-in method pygame.transform.scale}
  407/366    0.027    0.000    2.952    0.008 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\lowering.py:266(lower_block)
    17044    0.027    0.000    0.064    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\np\numpy_support.py:410(choose_types)
    84386    0.026    0.000    0.034    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numpy\linalg\_linalg.py:128(isComplexType)
    69589    0.026    0.000    0.354    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\base.py:1246(enter_fn)
   270/63    0.025    0.000   12.898    0.205 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\typeinfer.py:147(propagate)
   277392    0.025    0.000    0.028    0.000 {method 'add' of 'set' objects}
     2117    0.024    0.000    0.091    0.000 C:\Users\Filippo Morbidelli\AppData\Local\Programs\Python\Python311\Lib\multiprocessing\connection.py:826(wait)
   253159    0.024    0.000    0.024    0.000 {built-in method pyglm.glm.pi}
    23658    0.024    0.000    0.080    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\errors.py:488(catch_warnings)
     3840    0.023    0.000    0.033    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\genesim_lab\Engine\world_gen\chunk.py:18(__init__)
     2125    0.023    0.000    0.257    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\typed\typeddict.py:192(__iter__)
    44388    0.023    0.000    0.023    0.000 {built-in method pygame.mouse.get_pos}
    62256    0.023    0.000    0.032    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\errors.py:844(new_error_context)
     6597    0.022    0.000    0.038    0.000 <frozen ntpath>:208(split)
188870/188224    0.022    0.000    0.101    0.000 {built-in method builtins.hasattr}
    15644    0.022    0.000    0.112    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\byteflow.py:324(dispatch)
    11878    0.022    0.000    0.311    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\runtime\context.py:360(_call_incref_decref)
     7436    0.022    0.000    0.097    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\ir.py:592(__repr__)
26042/25994    0.022    0.000    0.042    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\llvmlite\ir\values.py:445(__init__)
     6364    0.022    0.000    0.077    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\llvmlite\ir\instructions.py:133(_descr)
     5173    0.021    0.000    0.052    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\typeinfer.py:496(fold_arg_vars)
      130    0.021    0.000    0.076    0.001 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\ir_utils.py:2350(fixup_var_define_in_scope)
    43953    0.021    0.000    0.044    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\target_extension.py:15(__getitem__)
    42993    0.021    0.000    0.066    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\genesim_lab\Engine\world_objects\celestial_body.py:56(render)
   168772    0.020    0.000    0.020    0.000 {built-in method pyglm.glm.sin}
    44502    0.020    0.000    0.024    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\registry.py:67(__getitem__)
    46859    0.020    0.000    0.037    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\utils.py:475(stream_list)
   121777    0.020    0.000    0.020    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\genesim_lab\Engine\scene\sprite.py:43(get_buffer)
    88970    0.020    0.000    0.051    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\typing\templates.py:368(<genexpr>)
   121771    0.020    0.000    0.024    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\genesim_lab\Engine\scene\sprite.py:49(get_vao)
     1391    0.020    0.000    0.806    0.001 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\lowering.py:740(lower_binop)
     9834    0.020    0.000    0.099    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\typing\typeof.py:27(typeof)
    81299    0.019    0.000    0.031    0.000 C:\Users\Filippo Morbidelli\AppData\Local\Programs\Python\Python311\Lib\logging\__init__.py:1467(debug)
    24509    0.019    0.000    0.043    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\target_extension.py:53(get_local_target)
    78347    0.019    0.000    0.019    0.000 C:\Users\Filippo Morbidelli\AppData\Local\Programs\Python\Python311\Lib\enum.py:786(__getitem__)
    15507    0.019    0.000    0.252    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\interpreter.py:1798(_dispatch)
    56312    0.019    0.000    0.025    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\ir.py:387(__getattr__)
     9160    0.019    0.000    0.751    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\typing\npydecl.py:196(generic)
8831/5595    0.018    0.000    1.035    0.000 C:\Users\Filippo Morbidelli\AppData\Local\Programs\Python\Python311\Lib\functools.py:981(__get__)
     5232    0.018    0.000    0.216    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\typed\typeddict.py:176(__getitem__)
     4008    0.018    0.000    0.140    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\llvmlite\ir\values.py:936(__init__)
14048/12467    0.018    0.000    0.157    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\types\abstract.py:61(__call__)
   126579    0.018    0.000    0.018    0.000 {built-in method math.floor}
      130    0.018    0.000    0.225    0.002 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\byteflow.py:85(run)
    15507    0.018    0.000    0.030    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\byteflow.py:1893(append)
     3235    0.018    0.000    0.065    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\analysis.py:235(compute_cfg_from_blocks)
69602/64123    0.018    0.000    0.019    0.000 {built-in method _abc._abc_subclasscheck}
      655    0.017    0.000    0.017    0.000 {method 'render' of 'pygame.freetype.Font' objects}
    13367    0.017    0.000    0.091    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\llvmlite\ir\instructions.py:693(__init__)
    13367    0.017    0.000    0.035    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\llvmlite\ir\instructions.py:708(descr)
   169105    0.017    0.000    0.017    0.000 {method 'items' of 'dict' objects}
42476/41924    0.017    0.000    0.131    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\datamodel\manager.py:29(lookup)
   156580    0.017    0.000    0.017    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\event.py:108(kind)
    12296    0.017    0.000    0.029    0.000 C:\Users\Filippo Morbidelli\AppData\Local\Programs\Python\Python311\Lib\inspect.py:2686(__init__)
    34835    0.017    0.000    0.076    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\types\functions.py:230(_unlit_non_poison)
6993/4788    0.017    0.000    0.348    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\typing\context.py:407(install_registry)
    29850    0.016    0.000    0.019    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\llvmlite\ir\values.py:860(__init__)
    13098    0.016    0.000    0.078    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\llvmlite\ir\values.py:1104(__init__)
    91656    0.016    0.000    0.023    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\ir.py:259(__hash__)
9901/9900    0.016    0.000    0.064    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\typeinfer.py:1080(add_type)
   126579    0.016    0.000    0.016    0.000 {built-in method pyglm.glm.normalize}
      908    0.016    0.000    0.074    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\dispatcher.py:285(<listcomp>)
      337    0.016    0.000    0.633    0.002 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\codegen.py:651(_optimize_functions)
    12507    0.016    0.000    0.040    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\base.py:123(_match)
   143421    0.016    0.000    0.016    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\typing\templates.py:49(args)
    15928    0.016    0.000    0.020    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\llvmlite\ir\types.py:158(__init__)
    14606    0.016    0.000    0.050    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\llvmlite\ir\types.py:84(__call__)
    91598    0.016    0.000    0.016    0.000 {built-in method numba.core.typeconv._typeconv.check_compatible}
    42193    0.016    0.000    0.016    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\genesim_lab\Engine\world_gen\world.py:239(<listcomp>)
3321/3318    0.016    0.000    0.107    0.000 C:\Users\Filippo Morbidelli\AppData\Local\Programs\Python\Python311\Lib\inspect.py:2428(_signature_from_callable)
     1162    0.016    0.000    0.021    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\analysis.py:190(compute_live_variables)
    39905    0.016    0.000    0.040    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\llvmlite\ir\types.py:33(__ne__)
    26867    0.015    0.000    0.015    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\genesim_lab\Engine\scene\events.py:401(quit_game)
     2125    0.015    0.000    0.019    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\typed\typeddict.py:62(_iter)
    15284    0.015    0.000    0.056    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\byteflow.py:144(_run_handle_exception)
     9855    0.015    0.000    0.082    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\llvmlite\ir\builder.py:756(load)
     9781    0.015    0.000    0.146    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\typing\context.py:353(resolve_value_type)
     9454    0.015    0.000    0.627    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\llvmlite\ir\values.py:1174(<listcomp>)
     1197    0.015    0.000    0.116    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\typing\templates.py:188(fold_arguments)
     6506    0.015    0.000    0.187    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\llvmlite\ir\builder.py:297(if_then)
    84386    0.015    0.000    0.015    0.000 {built-in method pyglm.glm.cross}
23586/23344    0.015    0.000    0.031    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\llvmlite\ir\values.py:455(_get_reference)
    31453    0.015    0.000    0.018    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\llvmlite\ir\values.py:575(function_type)
    69589    0.015    0.000    0.015    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\llvmlite\binding\ffi.py:139(__getattr__)
    28370    0.015    0.000    0.018    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\ir.py:244(fixup)
     8522    0.015    0.000    0.030    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\np\numpy_support.py:299(supported_ufunc_loop)
     7751    0.014    0.000    0.069    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\llvmlite\ir\builder.py:769(store)
    35174    0.014    0.000    0.030    0.000 {built-in method builtins.all}
      134    0.014    0.000    0.135    0.001 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\ssa.py:183(_run_block_rewrite)
    12202    0.014    0.000    0.024    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\typing\templates.py:182(signature)
69602/64123    0.014    0.000    0.032    0.000 <frozen abc>:121(__subclasscheck__)
    17044    0.014    0.000    0.024    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\np\numpy_support.py:417(<listcomp>)
   126579    0.014    0.000    0.014    0.000 {built-in method pyglm.glm.fract}
      130    0.014    0.000    0.114    0.001 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\interpreter.py:986(peep_hole_delete_with_exit)
    42193    0.014    0.000    0.014    0.000 {built-in method pyglm.glm.lookAt}
6730/1928    0.014    0.000   12.466    0.006 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\typing\context.py:232(_resolve_user_function_type)
   540/60    0.014    0.000    0.020    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\genesim_lab\Engine\world_gen\sparsevoxeloctree.py:25(build_node)
     4866    0.014    0.000    0.019    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\ir.py:1282(find_exprs)
    42193    0.014    0.000    0.014    0.000 {built-in method pyglm.glm.inverse}
    44388    0.014    0.000    0.014    0.000 {built-in method pygame.time.get_ticks}
   126579    0.014    0.000    0.014    0.000 {built-in method pyglm.glm.sign}
    11830    0.014    0.000    0.015    0.000 C:\Users\Filippo Morbidelli\AppData\Local\Programs\Python\Python311\Lib\warnings.py:466(__enter__)
    13098    0.014    0.000    0.030    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\llvmlite\ir\values.py:1091(_to_list)
    21845    0.014    0.000    0.076    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\llvmlite\binding\ffi.py:334(close)
    10153    0.014    0.000    0.024    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\ir.py:1174(define)
    10978    0.014    0.000    0.172    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\llvmlite\binding\value.py:157(name)
      521    0.013    0.000    0.060    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\compiler_machinery.py:369(dependency_analysis)
    12789    0.013    0.000    0.023    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\typing\context.py:249(_get_attribute_templates)
      392    0.013    0.000    0.109    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\inline_closurecall.py:1477(_inline_const_arraycall)
    48594    0.013    0.000    0.019    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\byteflow.py:1868(get_inst)
      258    0.013    0.000    0.440    0.002 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\rewrites\registry.py:54(apply)
3418/3325    0.013    0.000    2.259    0.001 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\lowering.py:1242(lower_expr)
    42193    0.013    0.000    0.013    0.000 {built-in method pygame.mouse.get_rel}
      819    0.013    0.000    0.126    0.000 C:\Users\Filippo Morbidelli\AppData\Local\Programs\Python\Python311\Lib\multiprocessing\connection.py:293(_recv_bytes)
   106086    0.013    0.000    0.013    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\analysis.py:40(<genexpr>)
    14048    0.013    0.000    0.050    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\types\abstract.py:49(_intern)
      409    0.013    0.000    0.021    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\interpreter.py:1661(_remove_unused_temporaries)
    16837    0.013    0.000    0.270    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\llvmlite\binding\module.py:220(__next__)
    20634    0.013    0.000    0.068    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\llvmlite\binding\ffi.py:377(__del__)
    51107    0.013    0.000    0.057    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\typing\templates.py:1322(new_registrations)
    84386    0.012    0.000    0.012    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numpy\linalg\_linalg.py:2620(_norm_dispatcher)
   114377    0.012    0.000    0.012    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\llvmlite\ir\builder.py:195(block)
